  0.0004	  0.0006	 -0.0682	 -0.2516	  1.0000
  0.0008	  0.0006	 -0.0671	 -0.2476	  1.0000
  0.0012	  0.0006	 -0.0648	 -0.2402	  1.0000
  0.0016	  0.0006	 -0.0620	 -0.2330	  1.0000
  0.0020	  0.0006	 -0.0590	 -0.2283	  1.0000
  0.0024	  0.0006	 -0.0553	 -0.2253	  1.0000
  0.0028	  0.0006	 -0.0501	 -0.2232	  1.0000
  0.0032	  0.0006	 -0.0430	 -0.2219	  1.0000
  0.0036	  0.0006	 -0.0339	 -0.2227	  1.0000
  0.0040	  0.0006	 -0.0237	 -0.2267	  1.0000
  0.0044	  0.0006	 -0.0141	 -0.2337	  1.0000
  0.0048	  0.0006	 -0.0065	 -0.2418	  1.0000
  0.0052	  0.0006	 -0.0010	 -0.2487	  1.0000
  0.0056	  0.0006	  0.0039	 -0.2528	  1.0000
  0.0060	  0.0006	  0.0104	 -0.2541	  1.0000
  0.0064	  0.0006	  0.0202	 -0.2537	  1.0000
  0.0068	  0.0006	  0.0331	 -0.2534	  1.0000
  0.0072	  0.0006	  0.0472	 -0.2542	  1.0000
  0.0076	  0.0006	  0.0590	 -0.2565	  1.0000
  0.0080	  0.0006	  0.0668	 -0.2597	  1.0000
  0.0084	  0.0006	  0.0704	 -0.2632	  1.0000
  0.0088	  0.0006	  0.0713	 -0.2668	  1.0000
  0.0092	  0.0006	  0.0706	 -0.2704	  1.0000
  0.0096	  0.0006	  0.0688	 -0.2741	  1.0000
  0.0100	  0.0006	  0.0664	 -0.2772	  1.0000
  0.0104	  0.0006	  0.0636	 -0.2794	  1.0000
  0.0108	  0.0006	  0.0609	 -0.2800	  1.0000
  0.0112	  0.0006	  0.0571	 -0.2796	  1.0000
  0.0116	  0.0006	  0.0530	 -0.2787	  1.0000
  0.0120	  0.0006	  0.0254	 -0.2806	  1.0000
  0.0124	  0.0006	 -0.0143	 -0.2796	  1.0000
  0.0128	  0.0006	 -0.0512	 -0.2769	  1.0000
  0.0132	  0.0006	 -0.0612	 -0.2683	  1.0000
  0.0136	  0.0006	 -0.0563	 -0.2612	  1.0000
  0.0140	  0.0006	 -0.0535	 -0.2536	  1.0000
  0.0144	  0.0006	 -0.0549	 -0.2464	  1.0000
  0.0148	  0.0006	 -0.0589	 -0.2379	  1.0000
  0.0152	  0.0006	 -0.0640	 -0.2295	  1.0000
  0.0156	  0.0006	 -0.0681	 -0.2225	  1.0000
  0.0160	  0.0006	 -0.0704	 -0.2176	  1.0000
  0.0164	  0.0006	 -0.0705	 -0.2141	  1.0000
  0.0168	  0.0006	 -0.0685	 -0.2117	  1.0000
  0.0172	  0.0006	 -0.0642	 -0.2106	  1.0000
  0.0176	  0.0006	 -0.0582	 -0.2111	  1.0000
  0.0180	  0.0006	 -0.0515	 -0.2135	  1.0000
  0.0184	  0.0006	 -0.0456	 -0.2169	  1.0000
  0.0188	  0.0006	 -0.0404	 -0.2198	  1.0000
  0.0192	  0.0006	 -0.0351	 -0.2204	  1.0000
  0.0196	  0.0006	 -0.0279	 -0.2178	  1.0000
  0.0200	  0.0006	 -0.0173	 -0.2119	  1.0000
  0.0204	  0.0006	 -0.0039	 -0.2044	  1.0000
  0.0208	  0.0006	  0.0099	 -0.1975	  1.0000
  0.0212	  0.0006	  0.0206	 -0.1934	  1.0000
  0.0216	  0.0006	  0.0267	 -0.1925	  1.0000
  0.0220	  0.0006	  0.0287	 -0.1943	  1.0000
