  0.0004	  0.0006	 -0.0788	 -0.2776	  1.0000
  0.0008	  0.0006	 -0.0754	 -0.2718	  1.0000
  0.0012	  0.0006	 -0.0678	 -0.2594	  1.0000
  0.0016	  0.0006	 -0.0588	 -0.2459	  1.0000
  0.0020	  0.0006	 -0.0504	 -0.2350	  1.0000
  0.0024	  0.0006	 -0.0444	 -0.2282	  1.0000
  0.0028	  0.0006	 -0.0400	 -0.2245	  1.0000
  0.0032	  0.0006	 -0.0356	 -0.2228	  1.0000
  0.0036	  0.0006	 -0.0293	 -0.2231	  1.0000
  0.0040	  0.0006	 -0.0207	 -0.2258	  1.0000
  0.0044	  0.0006	 -0.0109	 -0.2307	  1.0000
  0.0048	  0.0006	 -0.0017	 -0.2366	  1.0000
  0.0052	  0.0006	  0.0060	 -0.2417	  1.0000
  0.0056	  0.0006	  0.0126	 -0.2450	  1.0000
  0.0060	  0.0006	  0.0196	 -0.2475	  1.0000
  0.0064	  0.0006	  0.0279	 -0.2507	  1.0000
  0.0068	  0.0006	  0.0369	 -0.2563	  1.0000
  0.0072	  0.0006	  0.0452	 -0.2639	  1.0000
  0.0076	  0.0006	  0.0512	 -0.2719	  1.0000
  0.0080	  0.0006	  0.0549	 -0.2779	  1.0000
  0.0084	  0.0006	  0.0572	 -0.2813	  1.0000
  0.0088	  0.0006	  0.0593	 -0.2826	  1.0000
  0.0092	  0.0006	  0.0623	 -0.2827	  1.0000
  0.0096	  0.0006	  0.0662	 -0.2825	  1.0000
  0.0100	  0.0006	  0.0696	 -0.2824	  1.0000
  0.0104	  0.0006	  0.0709	 -0.2825	  1.0000
  0.0108	  0.0006	  0.0680	 -0.2829	  1.0000
  0.0112	  0.0006	  0.0614	 -0.2836	  1.0000
  0.0116	  0.0006	  0.0395	 -0.2850	  1.0000
  0.0120	  0.0006	  0.0046	 -0.2855	  1.0000
  0.0124	  0.0006	 -0.0378	 -0.2849	  1.0000
  0.0128	  0.0006	 -0.0648	 -0.2826	  1.0000
  0.0132	  0.0006	 -0.0761	 -0.2802	  1.0000
  0.0136	  0.0006	 -0.0766	 -0.2773	  1.0000
  0.0140	  0.0006	 -0.0765	 -0.2733	  1.0000
  0.0144	  0.0006	 -0.0767	 -0.2670	  1.0000
  0.0148	  0.0006	 -0.0776	 -0.2586	  1.0000
  0.0152	  0.0006	 -0.0793	 -0.2500	  1.0000
  0.0156	  0.0006	 -0.0812	 -0.2430	  1.0000
  0.0160	  0.0006	 -0.0825	 -0.2380	  1.0000
  0.0164	  0.0006	 -0.0820	 -0.2335	  1.0000
  0.0168	  0.0006	 -0.0778	 -0.2277	  1.0000
  0.0172	  0.0006	 -0.0685	 -0.2202	  1.0000
  0.0176	  0.0006	 -0.0550	 -0.2123	  1.0000
  0.0180	  0.0006	 -0.0402	 -0.2065	  1.0000
  0.0184	  0.0006	 -0.0277	 -0.2046	  1.0000
  0.0188	  0.0006	 -0.0189	 -0.2068	  1.0000
  0.0192	  0.0006	 -0.0125	 -0.2122	  1.0000
  0.0196	  0.0006	 -0.0066	 -0.2209	  1.0000
  0.0200	  0.0006	  0.0001	 -0.2330	  1.0000
  0.0204	  0.0006	  0.0073	 -0.2473	  1.0000
  0.0208	  0.0006	  0.0140	 -0.2605	  1.0000
  0.0212	  0.0006	  0.0192	 -0.2690	  1.0000
  0.0216	  0.0006	  0.0232	 -0.2708	  1.0000
  0.0220	  0.0006	  0.0267	 -0.2664	  1.0000
  0.0224	  0.0006	  0.0304	 -0.2583	  1.0000
  0.0228	  0.0006	  0.0344	 -0.2491	  1.0000
  0.0232	  0.0006	  0.0380	 -0.2413	  1.0000
  0.0236	  0.0006	  0.0405	 -0.2365	  1.0000
  0.0240	  0.0006	  0.0418	 -0.2345	  1.0000
  0.0244	  0.0006	  0.0422	 -0.2342	  1.0000
  0.0004	  0.0011	 -0.0789	 -0.2775	  1.0000
  0.0008	  0.0011	 -0.0759	 -0.2717	  1.0000
  0.0012	  0.0011	 -0.0690	 -0.2595	  1.0000
  0.0016	  0.0011	 -0.0604	 -0.2457	  1.0000
  0.0020	  0.0011	 -0.0520	 -0.2342	  1.0000
  0.0024	  0.0011	 -0.0457	 -0.2270	  1.0000
  0.0028	  0.0011	 -0.0408	 -0.2232	  1.0000
  0.0032	  0.0011	 -0.0362	 -0.2216	  1.0000
  0.0036	  0.0011	 -0.0300	 -0.2216	  1.0000
  0.0040	  0.0011	 -0.0218	 -0.2235	  1.0000
  0.0044	  0.0011	 -0.0121	 -0.2277	  1.0000
  0.0048	  0.0011	 -0.0027	 -0.2335	  1.0000
  0.0052	  0.0011	  0.0055	 -0.2392	  1.0000
  0.0056	  0.0011	  0.0127	 -0.2431	  1.0000
